row col channels (xyc)
row 0---
col 0: ,438.1473,220.74232,216.28195,748.9975,1116.345,68.17433,0.0,207.30495,337.44708,362.30652,311.75497,0.0,691.2705,924.98486,40.815937,634.0003,2.1090124,263.63437,60.99381,121.314125,504.88113,729.0784,246.80182,26.293407,486.09592,146.80602,365.24005,797.2744,0.0,429.26312,131.49101,0.0,15.001131,346.82056,249.5482,468.12473,272.14233,97.89542,0.0,22.098106,0.0,257.68192,0.0,1642.9429,186.35416,0.0,98.548096,650.1805,398.66922,559.93445,929.5574,223.68965,1021.0314,142.62192,8.61313,73.95906,294.1269,422.42706,0.0,39.942947,0.0,64.7896,202.45312,675.2784,148.76831,1011.3642,75.15025,240.3068,129.0282,383.16547,682.75183,468.48572,0.0,0.0,556.122,199.43492,1317.1862,0.0,508.15323,367.5164,194.76073,355.86682,243.84772,62.16314,341.90314,3503.5464,2359.1235,249.81523,291.52158,915.61584,603.9438,983.0832,0.0,737.1206,98.90174,765.1658,42.319824,3.8821099,758.37585,764.8913,465.8672,0.0,1031.9701,78.22881,0.0,0.0,209.52107,594.33936,79.71173,188.01425,0.0,1150.9315,864.8985,760.18835,133.37016,906.53107,164.97229,263.39932,352.12808,781.3726,97.192444,327.6022,171.58737,1579.651,141.34113,554.9965,582.6107,99.11342
col 1: ,328.2296,0.0,0.0,424.385,1373.3878,201.44283,0.0,219.00417,791.3624,69.13935,142.93155,532.32,240.19281,423.65747,254.02089,0.0,0.0,196.2048,73.338,154.4342,176.46506,777.71875,219.69803,0.0,573.12634,169.94281,660.9174,713.08154,329.47433,265.59018,107.68992,0.0,146.09756,347.0456,236.4295,483.1597,0.0,0.0,422.8194,806.9276,107.595856,152.12985,236.63731,1357.2074,599.5273,0.0,0.0,130.32625,383.0622,210.5277,701.24066,0.0,0.0,168.57285,0.0,89.20546,579.6657,116.65397,0.0,142.30359,0.0,0.0,81.80736,745.4248,422.9643,801.9045,166.27533,496.3747,432.0384,0.0,0.0,301.13666,227.87651,0.0,511.46045,0.0,1268.2528,0.0,355.683,268.6404,269.42596,208.22006,995.2438,39.10335,577.9545,2946.71,1600.9042,779.57025,194.40591,281.0175,395.54828,1324.2605,354.08636,485.02527,475.25073,505.37274,238.66425,98.22113,357.21893,123.97311,594.3541,315.80017,0.0,200.67004,219.18907,403.5356,0.0,576.5092,153.72113,300.5616,0.0,1384.51,771.2642,0.0,76.73849,802.8727,1359.9188,120.77377,0.0,0.0,596.3912,0.0,61.932,688.50165,127.38926,396.9531,743.1358,0.0
col 2: ,290.7455,0.0,227.35484,62.541782,1278.0588,0.0,0.0,0.0,0.0,254.83678,170.6605,0.0,503.45456,781.0773,294.8159,161.77592,0.0,405.88303,374.72107,44.6971,38.806633,561.6054,574.9637,0.0,737.1267,0.0,485.16287,544.09125,210.26924,349.38104,295.66266,0.0,90.07432,456.1915,366.9867,556.2316,115.594505,446.44,301.84976,1323.0665,91.400215,122.24183,249.25699,1175.4432,664.7839,0.0,28.178795,204.14091,300.20584,336.84515,636.2609,0.0,0.0,75.368744,138.65773,0.0,425.30856,246.84674,0.0,99.88906,489.9352,953.73755,0.0,701.6112,348.84488,496.47504,301.90573,443.30423,283.55005,0.0,0.0,141.31152,0.0,0.0,630.13586,0.0,1098.8749,0.0,359.2023,107.2279,118.15202,197.61156,694.6542,218.94939,40.00763,2328.2104,1020.7713,739.0072,208.57053,0.0,678.7018,1419.9281,0.0,34.288963,674.8197,303.14688,0.0,297.32486,389.4423,252.52475,711.3806,544.7068,48.88681,0.0,0.0,662.2944,81.40416,137.79556,0.0,392.12537,748.8445,656.10284,366.78152,250.1176,76.583275,734.8003,1460.6766,0.0,0.0,0.0,437.46262,0.0,0.0,269.9207,158.8569,384.56793,524.2244,0.0
col 3: ,227.96474,0.0,63.009617,66.099434,965.2677,102.55121,0.0,239.58232,0.0,33.382046,146.37907,249.73483,0.0,682.0434,20.92986,257.23752,0.0,50.186943,429.4273,100.24921,122.84052,596.5262,681.2286,0.0,32.146824,0.0,359.6502,518.86237,0.0,211.64426,158.8018,0.0,143.81783,276.19754,343.23328,572.48315,22.071001,116.97103,0.0,884.28546,0.0,144.85686,7.898771,1243.3441,126.81084,0.0,4.6655602,0.0,265.12332,371.90527,776.0608,0.0,190.43968,33.622288,36.199966,165.35535,424.94058,196.2256,0.0,317.82483,0.0,697.39496,25.23121,835.90393,241.69568,738.3692,661.4494,440.5176,277.46307,11.968244,0.0,100.81273,93.209465,0.0,549.3492,0.0,846.1823,0.0,408.00955,128.58063,176.78554,202.06491,733.39307,265.53577,381.98834,2071.3513,1412.8958,196.05215,147.01357,132.35095,535.40607,749.1111,0.0,255.78835,258.60034,220.92853,31.905626,116.00869,291.85196,185.0999,370.56827,30.04459,251.32335,0.0,0.0,130.76129,38.096165,467.16983,206.70619,108.13127,69.29378,866.0144,466.6748,146.7172,133.84286,831.9278,527.3304,64.899956,34.01212,19.690601,7.1120057,112.0707,0.0,484.8984,144.82451,323.77707,171.27895,0.0
col 4: ,187.45145,0.0,67.82404,79.64099,830.6189,14.192462,0.0,246.83127,151.14102,74.74522,107.90392,293.01938,233.42957,329.97394,193.33842,111.90585,0.0,131.63599,345.79004,84.88512,124.82531,462.73074,288.9423,0.0,302.61044,0.0,213.18507,439.07468,125.295715,36.804943,128.9177,0.0,122.30523,281.93726,237.09193,454.2143,0.0,285.92316,55.162743,517.09155,0.0,156.43773,75.59434,1064.0973,246.49043,0.0,0.0,100.283165,310.14465,203.38425,611.7813,0.0,191.18886,0.0,0.0,82.81552,331.0816,140.73451,0.0,160.57237,163.98177,140.22418,4.2204533,858.5151,227.62254,659.60455,596.34357,492.41028,149.75693,51.505672,0.0,117.275215,153.99297,0.0,428.2959,0.0,800.21075,0.0,368.58353,175.3425,37.02741,149.81168,928.69086,187.96304,244.17194,1976.3324,1114.4176,281.1743,200.68013,101.77279,302.92252,602.8239,0.0,159.93784,164.07845,339.14325,95.67357,197.7877,391.10226,212.92072,486.99542,110.89236,0.0,0.0,0.0,0.0,20.51475,174.76218,267.76697,178.58124,352.89426,769.6464,454.97968,147.17772,81.05809,779.4191,328.69672,85.89933,0.0,0.0,58.95511,0.0,0.0,440.1501,89.987404,301.12122,156.50172,0.0
col 5: ,165.58118,0.0,0.52759665,111.02541,794.021,0.0,0.0,176.60603,40.374245,0.0,57.765182,344.26096,0.0,314.44553,73.796074,176.92426,0.0,44.29263,325.79642,31.7191,50.017166,527.51556,361.53772,0.0,26.376669,0.0,234.2278,457.40778,28.339897,60.98474,75.94958,0.0,150.26866,191.72246,219.98317,412.35388,0.0,44.455975,52.70013,406.01746,0.0,54.810337,0.0,1011.8816,69.7462,0.0,0.0,8.553116,210.40166,201.39561,700.6293,0.0,298.83203,30.823355,0.0,134.9103,443.4437,109.53676,0.0,240.23175,0.0,154.60426,16.548557,852.9583,215.32507,664.9494,614.25964,443.8743,177.12852,92.66004,0.0,108.82964,226.36128,0.0,415.81784,0.0,760.9933,0.0,362.82605,124.66122,1.4163351,122.77481,941.36194,211.5375,356.55615,1858.3206,903.72253,159.06377,151.89873,26.975397,232.11423,458.76813,0.0,259.21835,106.02041,241.8609,0.0,182.52248,301.18585,201.70511,103.61031,19.207296,0.0,0.0,0.0,0.0,7.9643373,310.129,90.24475,76.633934,60.77823,853.533,321.24316,110.77297,69.7107,782.11914,253.50812,103.42813,40.97128,72.020615,0.0,62.12529,64.213524,430.47818,109.47532,272.13846,81.29067,0.0
col 6: ,108.730865,0.0,0.0,112.28867,707.86365,0.0,0.0,188.84702,0.0,0.0,46.130558,373.57913,10.899399,147.40529,38.337627,39.648823,0.0,49.475857,296.8019,51.48547,69.10785,484.97827,164.32344,0.0,35.640537,0.0,229.84566,426.45148,0.0,0.0,20.224993,0.0,138.43456,139.82848,195.59601,383.4705,0.0,41.409542,7.9047585,244.48558,0.0,10.473565,44.406902,928.0537,71.33485,0.0,0.0,32.070786,148.4612,120.4763,649.626,0.0,322.33725,37.505344,0.0,149.67215,443.0437,85.03586,0.0,246.59332,0.0,60.195454,0.0,799.83386,196.0169,616.4613,587.9644,453.1557,184.8346,74.17903,0.0,116.58764,234.53249,0.0,346.5715,0.0,728.95056,0.0,325.29855,135.07977,1.6053483,100.318756,838.46185,230.15712,325.94193,1754.4127,792.12427,153.72902,123.93213,19.174208,262.78198,367.07632,0.0,239.61488,79.586395,224.47565,0.0,149.0126,293.01425,172.13135,37.648933,25.2006,0.0,0.0,0.0,0.0,0.0,202.48412,5.9340286,54.589977,116.267456,816.6176,311.06833,29.933413,77.934944,714.4265,191.48445,84.354225,47.98568,79.186516,13.774253,0.0,58.079384,417.8512,107.96914,260.69406,92.23419,0.0
col 7: ,117.89365,0.0,0.0,152.09549,661.1862,0.0,0.0,182.61209,0.0,0.0,37.307648,334.87524,0.0,152.83972,47.334858,51.59974,0.0,43.0052,290.70065,72.51888,65.70307,440.6727,132.87854,0.0,0.0,0.0,235.46315,417.8447,0.0,0.0,16.149853,0.0,131.68489,126.75123,212.07959,369.50528,0.0,36.069443,0.0,211.26889,0.0,9.1722,57.925148,909.9426,50.601807,0.0,0.0,41.195076,133.04341,102.67177,583.4129,0.0,377.89563,38.36394,0.0,154.71013,442.55978,86.00868,0.0,211.00641,0.0,72.56308,12.604084,716.9741,148.34174,574.03735,541.9781,434.69214,188.07886,71.759346,0.0,110.23798,217.57999,0.0,315.18585,7.93448,692.43243,0.0,315.16937,146.85527,15.486872,85.4316,687.86005,213.97415,309.03046,1683.2028,855.2891,107.58538,127.14888,35.153416,261.6593,326.45996,0.0,248.71832,60.208023,213.55539,0.0,135.60735,281.17258,186.3715,24.060226,19.204727,0.0,0.0,0.0,0.0,0.0,168.17169,10.307793,62.72006,114.2638,785.4839,303.18198,45.20491,107.77249,681.0866,104.75587,82.66527,72.8395,108.98651,0.0,0.0,43.98855,448.52502,101.99446,243.18863,93.34042,0.0
col 8: ,128.32445,0.0,0.0,160.78777,627.3829,28.119219,0.0,205.50046,15.772086,0.0,45.173584,325.66647,34.91456,185.39195,73.24168,63.822773,0.1804217,42.26489,268.34277,36.968464,69.87925,467.82922,109.06887,0.0,66.870346,0.0,209.3426,399.9762,11.261324,0.0,23.431429,0.0,127.929695,159.96379,199.40976,346.8488,0.0,69.721985,0.0,157.56683,0.0,54.841663,44.59162,885.62177,34.372105,0.0,0.0,46.02448,163.29483,122.18831,560.91187,0.0,421.90936,38.725117,0.0,145.13602,393.11398,83.75031,0.0,249.51659,0.0,52.654026,6.877836,685.14124,116.24675,560.31726,523.7064,410.9528,157.91277,104.2413,0.0,110.575836,219.99394,0.0,318.83072,6.7145476,681.89606,0.0,302.7137,121.81675,0.0,93.04306,675.71967,200.06628,330.8156,1661.0479,836.4594,76.38102,130.69621,59.413425,204.67908,289.49615,0.0,243.072,37.666985,242.21681,10.666677,112.72982,269.7293,168.51878,88.89365,17.437124,0.0,0.0,0.0,0.0,0.0,177.7187,55.171608,37.413387,82.68584,770.41394,305.11304,28.581629,80.72997,648.6809,15.905749,80.53783,68.453476,138.7388,0.7682977,12.658078,69.91936,468.3243,103.62087,243.92267,84.82148,37.334213
col 9: ,121.58426,0.0,0.0,173.6341,595.3811,34.804676,0.0,238.63141,0.0,0.0,60.13311,231.28381,40.07357,261.7568,86.23803,118.00639,0.0,56.666256,238.62787,22.554026,68.99496,489.8632,99.345825,0.0,29.0488,0.0,197.245,415.9304,0.0,9.284381,16.944754,0.0,127.60851,156.08249,172.80615,327.9656,0.0,74.61794,0.0,75.58684,0.0,16.663431,35.960117,914.8746,2.8267238,0.0,0.0,64.65067,178.95207,160.73067,563.0706,0.0,502.466,40.98162,0.0,138.43262,372.76443,84.14361,0.0,287.27704,0.0,93.82151,27.410246,704.8288,94.20307,584.65106,475.15335,370.6057,193.17924,85.463264,0.0,116.51591,210.6632,0.0,309.19843,25.00901,684.51135,0.0,316.4646,130.93597,0.0,95.05019,552.8243,240.9039,342.6532,1671.5581,846.4077,0.33974072,117.80486,100.454475,174.17531,232.04756,0.0,270.47415,15.98255,212.85814,0.0,117.34403,265.58795,164.32178,73.718544,26.04971,21.088419,0.0,0.0,0.0,0.0,182.64627,26.02074,0.0,156.86577,752.2079,312.77582,44.114883,51.333313,575.795,0.0,65.045586,97.23912,226.92851,0.0,135.09233,90.96441,551.43445,111.000725,238.6152,70.27722,151.37456
col 10: ,122.05728,0.0,0.0,194.94629,618.2184,36.300255,0.0,284.60306,71.06348,0.0,35.392105,392.56628,37.439243,234.17976,65.66783,55.22631,0.0,21.904331,299.41956,64.294395,84.30104,452.8668,46.508068,0.0,41.70364,0.0,190.36935,420.69,65.48151,0.0,0.0,0.0,129.6262,149.5681,203.1438,329.7506,0.0,98.81928,0.0,55.450844,0.0,80.312225,47.675484,914.0721,11.018881,0.0,0.0,46.46598,209.5762,113.549675,597.1361,0.0,520.9881,47.923813,34.387318,142.57716,383.75946,77.49209,0.0,283.63803,0.0,0.0,25.483753,728.9248,103.23754,601.8375,546.4165,397.86996,193.42792,106.51378,0.0,134.8505,230.27777,0.0,266.1345,34.351295,722.39417,0.0,309.5528,174.82048,13.497685,99.24688,600.69165,241.07732,349.8503,1708.7461,966.4634,76.7563,82.88034,125.26412,173.32036,259.59415,0.0,260.6505,18.521536,277.0504,52.348293,71.985985,267.48083,162.71332,68.48279,17.301094,18.381567,0.0,0.0,0.0,0.0,176.66292,46.580635,27.213572,86.40025,789.8608,363.42627,35.602222,89.87161,554.7952,0.0,75.681076,88.19475,204.0336,0.0,0.0,69.85733,552.1134,104.08347,240.17882,63.171947,137.10158
col 11: ,97.37112,0.0,0.0,213.35472,638.2175,27.631258,73.19369,259.93167,52.045715,0.0,84.28038,536.4717,39.025562,30.194048,66.44157,92.79276,0.0,39.341873,313.9972,43.450134,135.1258,420.86362,116.96875,0.0,55.52137,0.0,195.02673,419.82684,60.517532,0.0,16.778362,0.0,114.37008,140.42151,216.44644,317.81067,0.0,31.94032,99.866,165.95107,0.0,96.90844,49.66034,842.5225,75.97145,0.0,0.0,73.123344,253.85841,104.2761,601.58954,0.0,430.52515,53.17302,0.0,140.66861,371.26364,44.767555,0.0,236.1333,0.0,11.092897,24.380285,718.6147,103.61409,561.4725,562.0558,427.7729,156.13643,92.12357,0.0,138.1388,246.86522,0.0,301.56122,20.901176,737.0114,0.0,261.84656,144.54962,21.493738,89.04835,708.1636,201.98203,304.84488,1717.81,961.82117,83.16285,128.32336,91.05007,168.76477,325.22595,0.0,204.79973,38.266445,278.207,31.03367,74.98003,268.08536,188.46848,105.56254,14.705662,0.0,0.0,0.0,0.0,0.0,172.75375,76.76745,54.885315,223.55904,784.9088,353.10086,39.00564,102.634636,505.1354,0.0,90.22299,7.0670776,137.15445,0.0,0.0,14.100602,447.38785,89.65157,233.2678,64.714745,29.05288
col 12: ,135.76228,0.0,4.138567,197.00746,609.5108,73.14549,56.294456,235.17848,3.202029,0.0,71.320625,324.80215,39.458084,204.86928,132.08372,151.21188,0.0,26.407093,287.26135,63.6255,109.71954,380.16003,146.71646,0.0,59.738117,0.0,186.44496,440.59793,65.13373,0.0,30.451101,0.0,115.18677,149.62184,202.50056,264.1025,0.0,94.98124,82.51954,180.13655,0.0,91.24897,56.920055,757.45337,32.30837,0.0,0.0,76.294136,283.68454,134.30876,443.36832,0.0,454.81476,54.658295,0.0,119.617294,373.19922,48.80158,0.0,241.21086,0.0,63.33785,14.302275,647.38385,39.867714,482.7436,527.24274,386.08963,145.12636,26.048506,0.0,126.78438,214.85466,0.0,308.70963,0.0,719.8504,0.0,238.9575,146.33714,17.141012,85.41332,647.90717,191.71115,283.07892,1604.9807,675.19,20.70351,103.00603,68.68779,97.967316,300.49362,0.0,197.58546,25.199041,224.69531,39.596287,106.690765,255.24245,176.03911,106.99507,0.0,0.0,0.0,0.0,0.0,0.0,165.15025,57.261147,0.0,72.58208,731.9242,316.8684,29.007357,73.03535,430.92386,0.0,86.00588,0.0,151.04413,0.0,100.43144,0.0,477.89148,94.72139,256.97302,32.78407,60.13622
col 13: ,99.90859,0.0,0.0,218.1176,562.92224,63.56566,55.346626,226.85396,103.90135,0.0,97.40177,342.77237,15.599797,154.4857,30.372192,98.86949,53.128326,21.692898,248.44318,67.54926,79.31523,436.0104,74.72509,0.0,42.412098,0.0,213.09312,456.82593,0.0,0.0,0.0,0.0,105.18598,124.579865,198.02254,258.27502,0.0,64.21988,18.719193,38.710045,0.0,6.057219,27.655281,743.5065,31.926043,0.0,0.0,98.05029,180.7732,105.33496,500.15674,0.0,489.12054,81.37931,11.37992,147.69563,407.23553,24.195541,0.0,251.25267,0.0,34.415714,17.32336,652.9524,48.40868,492.68814,481.79553,402.5457,168.82985,147.1124,0.0,165.2486,204.52193,0.0,298.16626,29.90691,739.7995,0.0,222.60315,147.84792,0.0,93.75122,572.86523,176.3167,294.0294,1608.6628,666.045,65.41792,123.885864,70.80174,160.82437,230.25862,0.0,229.54514,24.30963,302.5349,42.71387,74.034454,241.5905,192.47797,72.153275,0.0,0.0,0.0,0.0,0.0,0.0,154.1486,23.074635,42.96712,62.88442,739.2793,302.37817,46.84959,73.15292,428.88385,0.0,67.288216,15.819163,208.4036,23.008812,38.100636,95.05006,484.6445,102.68139,258.69916,66.14279,64.69373
