id,value
541,3.438839
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,6.4746313
548,0.0
549,0.0
550,4.36776
551,0.0
552,0.0
553,22.349277
554,8.688256
555,13.125589
556,0.0
557,0.0
558,11.418876
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,7.5186334
566,13.5111065
567,2.752793
568,2.3684413
569,33.383045
570,13.165724
571,0.0
572,0.0
573,19.705782
574,0.0
575,2.0108056
576,11.110629
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,8.520028
583,12.006915
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,7.013491
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,12.24664
600,5.18025
601,0.0
602,0.0
603,12.770507
604,0.0
605,0.0
606,4.8107247
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,5.258254
613,4.4119554
614,6.180045
615,0.0
616,0.0
617,0.0
618,0.0
619,17.961342
620,3.8179126
621,0.0
622,0.0
623,4.0867915
624,0.0
625,0.0
626,5.220656
627,0.0
628,13.803759
629,0.0
630,0.0
631,1.4501172
632,0.0
633,0.0
634,4.9433665
635,4.0907555
636,0.0
637,0.0
638,0.0
639,0.0
640,0.0
641,0.0
642,0.0
643,0.0
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,8.972339
653,0.0
654,0.0
655,0.0
656,0.0
657,0.0
658,0.0
659,17.457726
660,0.0
661,0.0
662,0.0
663,0.0
664,0.0
665,0.0
666,0.0
667,0.0
668,0.9024751
669,3.740437
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,3.2244143
678,0.0
679,7.916055
680,0.0
681,0.0
682,3.1134531
683,2.5458086
684,0.0
685,1.1865833
686,0.0
687,13.641606
688,0.0
689,0.57729816
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,23.323692
696,0.0
697,0.0
698,0.0
699,0.0
700,1.4018799
701,4.2804937
702,0.0
703,0.0
704,2.2251294
705,0.0
706,0.0
707,0.0
708,0.0
709,0.0
710,0.0
711,0.0
712,16.150478
713,0.0
714,0.0
715,2.9265687
716,0.0
717,4.826578
718,0.0
719,1.4921019
720,0.0
721,0.0
722,6.653911
723,0.0
724,0.0
725,1.2588055
726,8.344776
727,0.0
728,0.0
729,0.0
730,0.0
731,1.1181296
732,5.4849567
733,0.0
734,0.0
735,0.0
736,0.0
737,0.0
738,19.644365
739,22.78185
740,15.751867
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,18.90991
748,0.0
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,25.874472
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,1.1782935
768,9.924819
769,0.0
770,9.275769
771,0.0
772,0.0
773,0.0
774,1.560922
775,0.0
776,0.0
777,1.5889617
778,0.0
779,0.0
780,0.0
781,8.795009
782,0.0
783,0.0
784,0.0
785,0.0
786,0.0
787,0.0
788,18.679104
789,0.0
790,0.0
791,3.5441024
792,2.0934136
793,0.0
794,3.2311387
795,1.5963794
796,0.0
797,0.0
798,0.0
799,20.06961
800,10.79616
801,0.0
802,0.0
803,7.608508
804,8.375389
805,17.02803
806,0.0
807,0.0
808,2.0223846
809,0.0
810,0.0
811,16.480425
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,0.0
824,0.21927838
825,0.0
826,5.5166636
827,0.0
828,5.3299975
829,0.0
830,2.1201308
831,0.0
832,3.3113947
833,5.557926
834,0.0
835,0.0
836,4.312373
837,0.0
838,18.659262
839,3.1579568
840,0.0
841,0.0
842,0.0
843,2.9087489
844,0.5645931
845,3.4499552
846,0.03269674
847,9.513675
848,2.8306074
849,0.0
850,0.0
851,0.0
852,0.0
853,0.0
854,0.0
855,0.0
856,25.80397
857,0.0
858,0.0
859,0.0
860,9.626299
861,0.0
862,0.0
863,7.6418967
864,0.0
865,12.687239
866,0.0
867,0.0
868,0.0
869,5.4957094
870,0.0
871,0.0
872,0.59726924
873,0.0
874,4.1016693
875,1.9271519
876,1.2294497
877,0.0
878,0.0
879,10.039067
880,0.0
881,0.0
882,0.0
883,0.0
884,0.8710806
885,0.0
886,6.270847
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,1.4138582
894,0.0
895,0.0
896,0.0
897,0.0
898,0.39272246
899,0.0
900,0.0
901,0.0
902,2.061542
903,0.0
904,1.1679162
905,3.4159057
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,0.0
920,0.0
921,0.0
922,0.0
923,3.0155878
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,0.0
931,0.0
932,0.0
933,0.0
934,17.167038
935,0.0
936,4.857132
937,0.0
938,0.0
939,13.641212
940,15.474199
941,1.9156897
942,0.0
943,8.891945
944,6.702145
945,3.7050912
946,0.0
947,7.235118
948,0.0
949,1.429526
950,0.0
951,0.0
952,0.0
953,0.0
954,14.071182
955,0.0
956,3.5360985
957,6.145134
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,7.9379168
964,0.0
965,0.0
966,0.0
967,0.0
968,0.0
969,0.0
970,0.25893593
971,0.0
972,2.3873205
973,5.605296
974,14.452723
975,23.742056
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.73137534
987,0.0
988,0.0
989,11.411534
990,0.0
991,0.0
992,0.0
993,4.663212
994,0.0
995,4.4652314
996,0.0
997,20.404274
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,9.935741
1020,0.0
1021,11.132443
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,11.950515
1027,0.0
1028,17.19674
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,4.1744103
1039,0.0
1040,6.3500733
1041,3.8798156
1042,6.8200226
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.46286225
1054,0.0
1055,0.0
1056,0.0
1057,7.069921
1058,0.0
1059,0.0
1060,7.719309
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,2.012971
1069,0.0
1070,0.0
1071,0.0
1072,15.289249
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,16.26799
1078,0.0
1079,4.6907816
1080,0.0
1081,0.0
1082,4.70129
1083,7.939627
1084,8.503668
1085,1.6067535
1086,17.029682
1087,0.0
1088,0.0
1089,6.8716183
1090,0.0
1091,0.0
1092,2.0910683
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,10.403521
1099,0.0
1100,3.7195113
1101,0.0
1102,0.0
1103,0.0
1104,8.779792
1105,6.141783
1106,0.0
1107,13.736678
1108,1.9628025
1109,0.0
1110,0.0
1111,0.0
1112,9.898414
1113,8.295678
1114,0.0
1115,0.0
1116,1.9352877
1117,0.620414
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.30417454
1123,3.4122763
1124,18.740387
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,10.6980295
1132,0.0
1133,0.0
1134,1.009065
1135,15.140303
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,1.7128018
1145,0.0
1146,24.200155
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,10.438697
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,1.6073946
1158,0.0
1159,0.0
1160,1.4879895
1161,6.8589635
1162,0.0
1163,10.536788
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,2.9438183
1169,0.0
1170,13.846991
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,8.294598
1179,0.0
1180,11.059809
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.4073311
1187,0.0
1188,0.0
1189,0.0
1190,2.4365702
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,14.596197
1196,0.0
1197,0.0
1198,0.0
1199,5.863279
1200,0.0
1201,0.0
1202,0.0
1203,8.035743
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,6.3553753
1214,0.0
1215,9.234126
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,6.2107506
1229,0.0
1230,0.0
1231,0.0
1232,8.233679
1233,0.0
1234,0.0
1235,18.298466
1236,9.129076
1237,0.0
1238,0.0
1239,0.0
1240,7.972505
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,8.887542
1251,0.0
1252,0.0
1253,4.366174
1254,0.0
1255,2.7831445
1256,0.0
1257,7.0402164
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,1.909977
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,9.069739
1271,0.0
1272,0.0
1273,0.0
1274,0.6477829
1275,11.364847
1276,0.0
1277,0.0
1278,0.0
1279,18.276308
1280,29.699886
1281,0.0
1282,7.9652576
1283,5.1584177
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,2.040603
1290,6.2445283
1291,3.0583982
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,8.654842
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,3.4299595
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,1.560468
1317,0.0
1318,3.977581
1319,2.1914072
1320,0.0
1321,0.0
1322,0.0
1323,8.362263
1324,0.0
1325,0.0
1326,0.0
1327,4.6648617
1328,0.0
1329,0.0
1330,4.2607603
1331,12.154742
1332,0.0
1333,0.0
1334,5.654029
1335,0.0
1336,0.0
1337,0.0
1338,35.31238
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.04450955
1351,2.081081
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,19.965532
1357,13.753373
1358,0.2662096
1359,0.0
1360,10.186912
1361,0.0
1362,8.212303
1363,7.737996
1364,4.1438007
1365,0.0
1366,8.652385
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,2.9442494
1373,20.673555
1374,0.0
1375,0.0
1376,9.261755
1377,0.0
1378,0.0
1379,11.002082
1380,0.0
1381,0.0
1382,2.4358277
1383,0.0
1384,0.0
1385,19.766788
1386,6.489216
1387,7.9432545
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,5.2917476
1399,0.0
1400,0.95899224
1401,0.0
1402,8.06659
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,1.082746
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,8.705227
1425,0.0
1426,0.0
1427,0.0
1428,3.9348688
1429,0.0
1430,0.0
1431,0.0
1432,17.939348
1433,1.1317712
1434,0.0
1435,0.0
1436,0.0
1437,2.2613583
1438,0.0
1439,0.0
1440,0.0
1441,0.43686688
1442,0.0
1443,0.0
1444,11.805271
1445,0.0
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,1.5306423
1451,0.75749075
1452,0.0
1453,0.0
1454,0.0
1455,9.262896
1456,0.0
1457,0.0
1458,0.0
1459,0.0
1460,2.4661756
1461,0.0
1462,0.0
1463,19.153183
1464,0.0
1465,27.22959
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,12.308506
1475,7.268073
1476,13.168856
1477,0.26297387
1478,0.0
1479,13.496054
1480,0.0
1481,0.0
1482,0.0
1483,14.510504
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.0
1491,0.0
1492,0.5471206
1493,0.0
1494,0.0
1495,3.618939
1496,0.785965
1497,0.0
1498,0.0
1499,0.0
1500,0.0
1501,0.0
1502,0.0
1503,10.461696
1504,0.0
1505,13.348032
1506,9.092464
1507,7.3649096
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,4.7833114
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,0.0
1519,0.0
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,0.0
1526,0.0
1527,20.810093
1528,8.896724
1529,26.021227
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,18.478731
1537,0.0
1538,0.0
1539,14.07965
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,0.0
1552,1.9944159
1553,0.0
1554,0.0
1555,5.1761003
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,0.0
1567,9.482484
1568,0.0
1569,0.0
1570,0.0
1571,2.4380953
1572,0.0
1573,0.33440447
1574,0.0
1575,0.0
1576,0.0
1577,0.0
1578,2.807207
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,21.102247
1584,12.008155
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,11.506192
1591,0.0
1592,0.0
1593,8.267836
1594,0.0
1595,0.0
1596,1.7066046
1597,0.0
1598,0.0
1599,0.0
1600,23.324154
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,17.50207
1612,0.97335136
1613,17.539152
1614,0.0
1615,0.0
1616,0.0
1617,8.5702715
1618,0.0
1619,3.4351559
1620,0.0
1621,5.615594
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,7.368317
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,5.359789
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,6.3219767
1639,0.0
1640,0.0
1641,0.66859335
1642,0.0
1643,6.585812
1644,0.0
1645,0.0
1646,0.0
1647,0.0
1648,0.0
1649,0.0
1650,0.0
1651,0.0
1652,14.174949
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,0.0
1658,17.6653
1659,0.5533751
1660,0.0
1661,0.0
1662,0.0
1663,0.0
1664,0.0
1665,0.0
1666,1.7073033
1667,0.0
1668,0.0
1669,0.0
1670,0.0
1671,12.585567
1672,0.0
1673,7.1755095
1674,0.0
1675,0.0
1676,0.0
1677,5.9202056
1678,0.0
1679,0.0
1680,2.4215095
1681,0.0
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,0.0
1688,6.213519
1689,0.0
1690,0.0
1691,0.0
1692,0.0
1693,0.0
1694,1.9779772
1695,0.0
1696,5.5924325
1697,0.0
1698,14.9015665
1699,14.589634
1700,0.0
1701,0.0
1702,0.0
1703,0.0
1704,0.011257559
1705,0.0
1706,0.0
1707,0.0
1708,0.0
1709,0.0
1710,0.0
1711,0.0
1712,16.460506
1713,0.0
1714,0.0
1715,0.0
1716,8.558329
1717,25.88763
1718,0.1518389
1719,0.0
1720,14.906387
1721,0.0
1722,0.0
1723,0.0
1724,0.0
1725,12.928536
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,0.0
1734,0.0
1735,0.0
1736,2.0902958
1737,0.0
1738,0.0
1739,2.1260815
1740,0.0
1741,0.0
1742,3.4649668
1743,0.0
1744,14.165128
1745,0.0
1746,0.0
1747,4.0346355
1748,9.567097
1749,0.0
1750,3.543112
1751,10.766932
1752,0.0
1753,16.12265
1754,0.0
1755,0.0
1756,0.0
1757,0.0
1758,4.393464
1759,29.4193
1760,0.0
1761,0.0
1762,0.0
1763,0.0
1764,0.0
1765,0.0
1766,5.5723233
1767,0.0
1768,0.0
1769,0.0
1770,7.006999
1771,0.45985767
1772,0.0
1773,0.0
1774,23.351513
1775,0.0
1776,0.0
1777,0.0
1778,0.0
1779,0.8926657
1780,0.0
1781,0.0
1782,0.0
1783,0.0
1784,0.0
1785,0.0
1786,0.0
1787,0.0
1788,0.0
1789,0.0
1790,0.0
1791,0.0
1792,0.0
1793,0.0
1794,0.0
1795,0.0
1796,0.0
1797,0.0
1798,0.8968806
1799,6.198489
1800,0.0
1801,0.0
1802,0.0
1803,2.1124198
1804,0.0
1805,0.0
1806,8.406666
1807,0.0
1808,9.656417
1809,0.0
1810,0.0
1811,0.0
1812,0.0
1813,0.0
1814,10.904484
1815,0.0
1816,0.0
1817,8.530358
1818,0.0
1819,0.0
1820,0.97192603
1821,0.0
1822,1.4676093
1823,0.0
1824,0.0
1825,22.461187
1826,2.1708355
1827,10.202654
1828,7.749227
1829,0.0
1830,0.0
1831,0.0
1832,3.512715
1833,0.0
1834,8.537654
1835,0.0
1836,0.0
1837,0.0
1838,0.0
1839,11.559373
1840,0.0
1841,0.0
1842,0.0
1843,0.0
1844,2.851797
1845,0.0
1846,0.0
1847,0.0
1848,2.592042
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,3.0909657
1854,0.0
1855,0.0
1856,0.0
1857,0.0
1858,0.0
1859,10.315571
1860,0.0
1861,0.0
1862,1.2923102
1863,0.0
1864,0.0
1865,11.116111
1866,0.0
1867,0.0
1868,0.0
1869,0.0
1870,0.0
1871,4.515262
1872,0.0
1873,4.792981
1874,0.0
1875,5.8714533
1876,0.0
1877,0.0
1878,0.0
1879,0.0
1880,4.6563144
1881,0.0
1882,0.0
1883,0.0
1884,0.0
1885,0.0
1886,0.0
1887,9.273002
1888,3.4071486
1889,0.0
1890,12.365341
1891,11.116418
1892,0.0
1893,3.0040493
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,2.2696705
1903,0.0
1904,3.393629
1905,9.947516
1906,0.0
1907,0.0
1908,0.0
1909,0.0
1910,0.0
1911,0.0
1912,0.0
1913,1.9544181
1914,0.0
1915,0.0
1916,9.157927
1917,2.1766534
1918,0.0
1919,2.2443972
1920,11.406774
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,0.0
1927,4.207001
1928,0.0
1929,0.0
1930,0.0
1931,0.0
1932,0.0
1933,0.0
1934,0.0
1935,1.0443865
1936,0.0
1937,0.0
1938,0.741447
1939,12.814026
1940,1.1831938
1941,12.578262
1942,0.0
1943,0.0
1944,0.0
1945,0.0
1946,0.0
1947,0.0
1948,0.0
1949,0.0
1950,1.7370708
1951,0.0
1952,0.0
1953,2.874533
1954,0.0
1955,0.0
1956,0.0
1957,12.504093
1958,0.0
1959,0.0
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,11.282728
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,17.885006
1972,0.0
1973,0.92407495
1974,6.5369315
1975,0.0
1976,0.0
1977,17.52409
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.0
1983,11.041132
1984,0.0
1985,5.715061
1986,0.0
1987,0.0
1988,4.421004
1989,3.1672397
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,13.498243
1999,0.0
2000,0.0
2001,0.0
2002,3.3703132
2003,0.0
2004,7.050142
2005,21.055008
2006,0.0
2007,0.0
2008,0.0
2009,0.0
2010,0.0
2011,0.0
2012,2.9266624
2013,0.0
2014,0.5136941
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,15.87425
2020,6.2220387
2021,0.0
2022,0.0
2023,0.0
2024,0.0
2025,0.0
2026,0.0
2027,10.305346
2028,0.0
2029,15.548523
2030,9.936557
2031,0.0
