Site_ID,Sample_ID,Data_Source,Latitude_Degrees,Longitude_Degrees,Reef_ID,Ocean_Name,Realm_Name,Country_Name,Site_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Date_Day,Date_Month,Date_Year,Depth_m,Bleaching_ID,Bleaching_Level,S1,S2,S3,S4,Percent_Bleached_Sum,Severity_Code,Bleaching_Prevalence_Score,Code_Comment,Cover_ID,Substrate_Name,Calculated_S1,Calculated_S2,Calculated_S3,Calculated_S4,Percent_Cover_Sum,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean
9641,10309278,Reef_Check,12.18286111,109.22525,109.22.526E.12.18.286N,Pacific,Central Indo-Pacific,Vietnam,,33.28,Sheltered,0.0,50.568505,10,5,2008,3.0,,,,,,,,,,,41389.0,Hard Coral,0.0,0.0,0.0,0.0,0.0,301.04,302.23,299.82,294.89,304.63,1.82,2.0,1.18,1.01,0.0,-3.61,3.37,7.0,6.73,30.0,8.0,10.45,4.01,21.5,3.33,0.87,1.82,-6.46,3.26,-1.53,6.0,3.21,17.0,3.0,6.42,2.27,14.27,1.19
9641,10309276,Reef_Check,12.18286111,109.22525,109.22.526E.12.18.286N,Pacific,Central Indo-Pacific,Vietnam,,33.28,Sheltered,0.0,50.568505,26,7,2009,3.0,,,,,,,,,,,41387.0,Hard Coral,5.0,0.0,0.0,0.0,1.25,301.22,301.16,299.82,294.89,304.63,1.82,6.0,0.3,1.01,0.0,-3.61,3.37,18.0,6.73,30.0,8.0,6.82,4.01,21.5,3.33,-0.2,1.82,-6.46,3.26,-1.53,5.0,3.21,17.0,3.0,3.67,2.27,14.27,1.19
9641,10309273,Reef_Check,12.18286111,109.22525,109.22.526E.12.18.286N,Pacific,Central Indo-Pacific,Vietnam,,33.28,Sheltered,0.0,50.568505,14,6,2010,3.0,,,,,,,,,,,41386.0,Hard Coral,7.5,0.0,0.0,0.0,1.875,300.85,301.64,299.82,294.89,304.63,1.82,2.0,0.57,1.01,0.0,-3.61,3.37,23.0,6.73,30.0,8.0,10.04,4.01,21.5,3.33,0.28,1.82,-6.46,3.26,-1.53,10.0,3.21,17.0,3.0,4.95,2.27,14.27,1.19
9641,10309279,Reef_Check,12.18286111,109.22525,109.22.526E.12.18.286N,Pacific,Central Indo-Pacific,Vietnam,,33.28,Sheltered,0.0,50.568505,20,7,2007,3.0,,,,,,,,,,,41383.0,Hard Coral,0.0,0.0,0.0,10.0,2.5,301.14,300.22,299.82,294.89,304.63,1.82,2.0,-0.62,1.01,0.0,-3.61,3.37,12.0,6.73,30.0,8.0,2.98,4.01,21.5,3.33,-1.14,1.82,-6.46,3.26,-1.53,4.0,3.21,17.0,3.0,2.45,2.27,14.27,1.19
9641,10309274,Reef_Check,12.18286111,109.22525,109.22.526E.12.18.286N,Pacific,Central Indo-Pacific,Vietnam,,33.28,Sheltered,0.0,50.568505,14,6,2010,8.5,,,,,,,,,,,41384.0,Hard Coral,0.0,2.5,2.5,17.5,5.625,300.85,301.64,299.82,294.89,304.63,1.82,2.0,0.57,1.01,0.0,-3.61,3.37,23.0,6.73,30.0,8.0,10.04,4.01,21.5,3.33,0.28,1.82,-6.46,3.26,-1.53,10.0,3.21,17.0,3.0,4.95,2.27,14.27,1.19
9641,10309277,Reef_Check,12.18286111,109.22525,109.22.526E.12.18.286N,Pacific,Central Indo-Pacific,Vietnam,,33.28,Sheltered,0.0,50.568505,10,5,2008,8.5,,,,,,,,,,,41394.0,Hard Coral,7.5,0.0,0.0,15.0,5.625,301.04,302.23,299.82,294.89,304.63,1.82,2.0,1.18,1.01,0.0,-3.61,3.37,7.0,6.73,30.0,8.0,10.45,4.01,21.5,3.33,0.87,1.82,-6.46,3.26,-1.53,6.0,3.21,17.0,3.0,6.42,2.27,14.27,1.19
9641,10309275,Reef_Check,12.18286111,109.22525,109.22.526E.12.18.286N,Pacific,Central Indo-Pacific,Vietnam,,33.28,Sheltered,0.0,50.568505,26,7,2009,8.5,,,,,,,,,,,41385.0,Hard Coral,17.5,2.5,5.0,0.0,6.25,301.22,301.16,299.82,294.89,304.63,1.82,6.0,0.3,1.01,0.0,-3.61,3.37,18.0,6.73,30.0,8.0,6.82,4.01,21.5,3.33,-0.2,1.82,-6.46,3.26,-1.53,5.0,3.21,17.0,3.0,3.67,2.27,14.27,1.19
9641,10309281,Reef_Check,12.18286111,109.22525,109.22.526E.12.18.286N,Pacific,Central Indo-Pacific,Vietnam,,33.28,Sheltered,0.0,50.568505,8,8,2002,3.0,,,,,,,,,,,41391.0,Hard Coral,20.0,12.5,2.5,0.0,8.75,301.3,302.11,299.82,294.89,304.63,1.82,6.0,1.13,1.01,0.0,-3.61,3.37,15.0,6.73,30.0,8.0,5.14,4.01,21.5,3.33,0.75,1.82,-6.46,3.26,-1.53,7.0,3.21,17.0,3.0,1.26,2.27,14.27,1.19
9641,10309280,Reef_Check,12.18286111,109.22525,109.22.526E.12.18.286N,Pacific,Central Indo-Pacific,Vietnam,,33.28,Sheltered,0.0,50.568505,8,8,2002,6.0,,,,,,,,,,,41390.0,Hard Coral,2.5,7.5,22.5,10.0,10.625,301.3,302.11,299.82,294.89,304.63,1.82,6.0,1.13,1.01,0.0,-3.61,3.37,15.0,6.73,30.0,8.0,5.14,4.01,21.5,3.33,0.75,1.82,-6.46,3.26,-1.53,7.0,3.21,17.0,3.0,1.26,2.27,14.27,1.19
9641,10309284,Reef_Check,12.18286111,109.22525,109.22.526E.12.18.286N,Pacific,Central Indo-Pacific,Vietnam,,33.28,Sheltered,0.0,50.568505,20,7,2007,8.5,,,,,,,,,,,41388.0,Hard Coral,0.0,0.0,7.5,40.0,11.875,301.14,300.22,299.82,294.89,304.63,1.82,2.0,-0.62,1.01,0.0,-3.61,3.37,12.0,6.73,30.0,8.0,2.98,4.01,21.5,3.33,-1.14,1.82,-6.46,3.26,-1.53,4.0,3.21,17.0,3.0,2.45,2.27,14.27,1.19
9641,10309282,Reef_Check,12.18286111,109.22525,109.22.526E.12.18.286N,Pacific,Central Indo-Pacific,Vietnam,,33.28,Sheltered,0.0,50.568505,12,4,2001,5.5,,,,,,,,,,,41392.0,Hard Coral,10.0,75.0,57.5,37.5,45.0,301.05,300.6,299.82,294.89,304.63,1.82,3.0,0.28,1.01,0.0,-3.61,3.37,6.0,6.73,30.0,8.0,2.45,4.01,21.5,3.33,-0.76,1.82,-6.46,3.26,-1.53,2.0,3.21,17.0,3.0,0.0,2.27,14.27,1.19
9641,10309283,Reef_Check,12.18286111,109.22525,109.22.526E.12.18.286N,Pacific,Central Indo-Pacific,Vietnam,,33.28,Sheltered,0.0,50.568505,12,4,2001,3.5,,,,,,,,,,,41393.0,Hard Coral,82.5,60.0,67.5,42.5,63.125,301.05,300.6,299.82,294.89,304.63,1.82,3.0,0.28,1.01,0.0,-3.61,3.37,6.0,6.73,30.0,8.0,2.45,4.01,21.5,3.33,-0.76,1.82,-6.46,3.26,-1.53,2.0,3.21,17.0,3.0,0.0,2.27,14.27,1.19
