Site_ID,Sample_ID,Data_Source,Latitude_Degrees,Longitude_Degrees,Reef_ID,Ocean_Name,Realm_Name,Country_Name,Site_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Date_Day,Date_Month,Date_Year,Depth_m,Bleaching_ID,Bleaching_Level,S1,S2,S3,S4,Percent_Bleached_Sum,Severity_Code,Bleaching_Prevalence_Score,Code_Comment,Cover_ID,Substrate_Name,Calculated_S1,Calculated_S2,Calculated_S3,Calculated_S4,Percent_Cover_Sum,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean
9619,10309096,Reef_Check,11.60536111,109.1537222,109.15371E.11.60536N,Pacific,Central Indo-Pacific,Vietnam,,757.34,Exposed,0.0,49.834602,8,6,2010,8.5,,,,,,,,,,,41211.0,Hard Coral,45.0,32.5,17.5,25.0,30.0,262.15,302.9,299.578,294.716,304.994,1.826,2.0,2.238,1.174,0.0,-4.226,4.072,23.8,7.054,36.2,9.0,15.416,4.938,34.036,3.766,1.784,1.826,-6.394,3.872,-1.528,11.6,3.998,21.6,3.4,12.136,3.088,23.61,1.56
9619,10309099,Reef_Check,11.60536111,109.1537222,109.15371E.11.60536N,Pacific,Central Indo-Pacific,Vietnam,,757.34,Exposed,0.0,49.834602,13,6,2009,3.0,,,,,,,,,,,41209.0,Hard Coral,40.0,35.0,32.5,20.0,31.875,262.15,301.936,299.578,294.716,304.994,1.826,5.0,1.494,1.174,0.0,-4.226,4.072,7.6,7.054,36.2,9.0,1.796,4.938,34.036,3.766,0.816,1.826,-6.394,3.872,-1.528,0.4,3.998,21.6,3.4,0.0,3.088,23.61,1.56
9619,10309104,Reef_Check,11.60536111,109.1537222,109.15371E.11.60536N,Pacific,Central Indo-Pacific,Vietnam,,757.34,Exposed,0.0,49.834602,26,6,2007,8.5,,,,,,,,,,,41205.0,Hard Coral,40.0,10.0,37.5,40.0,31.875,262.15,301.662,299.578,294.716,304.994,1.826,4.0,1.48,1.174,0.0,-4.226,4.072,11.8,7.054,36.2,9.0,5.56,4.938,34.036,3.766,0.546,1.826,-6.394,3.872,-1.528,3.6,3.998,21.6,3.4,3.668,3.088,23.61,1.56
9619,10309102,Reef_Check,11.60536111,109.1537222,109.15371E.11.60536N,Pacific,Central Indo-Pacific,Vietnam,,757.34,Exposed,0.0,49.834602,26,6,2007,3.0,,,,,,,,,,,41207.0,Hard Coral,30.0,35.0,25.0,40.0,32.5,262.15,301.662,299.578,294.716,304.994,1.826,4.0,1.48,1.174,0.0,-4.226,4.072,11.8,7.054,36.2,9.0,5.56,4.938,34.036,3.766,0.546,1.826,-6.394,3.872,-1.528,3.6,3.998,21.6,3.4,3.668,3.088,23.61,1.56
9619,10309094,Reef_Check,11.60536111,109.1537222,109.15371E.11.60536N,Pacific,Central Indo-Pacific,Vietnam,,757.34,Exposed,0.0,49.834602,22,5,2011,8.5,,,,,,,,,,,41204.0,Hard Coral,37.5,30.0,37.5,32.5,34.375,262.15,301.776,299.578,294.716,304.994,1.826,2.0,0.788,1.174,0.0,-4.226,4.072,22.0,7.054,36.2,9.0,0.702,4.938,34.036,3.766,0.66,1.826,-6.394,3.872,-1.528,15.4,3.998,21.6,3.4,0.256,3.088,23.61,1.56
9619,10309098,Reef_Check,11.60536111,109.1537222,109.15371E.11.60536N,Pacific,Central Indo-Pacific,Vietnam,,757.34,Exposed,0.0,49.834602,13,6,2009,8.5,,,,,,,,,,,41212.0,Hard Coral,45.0,20.0,37.5,35.0,34.375,262.15,301.936,299.578,294.716,304.994,1.826,5.0,1.494,1.174,0.0,-4.226,4.072,7.6,7.054,36.2,9.0,1.796,4.938,34.036,3.766,0.816,1.826,-6.394,3.872,-1.528,0.4,3.998,21.6,3.4,0.0,3.088,23.61,1.56
9619,10309095,Reef_Check,11.60536111,109.1537222,109.15371E.11.60536N,Pacific,Central Indo-Pacific,Vietnam,,757.34,Exposed,0.0,49.834602,22,5,2011,3.0,,,,,,,,,,,41208.0,Hard Coral,30.0,32.5,37.5,40.0,35.0,262.15,301.776,299.578,294.716,304.994,1.826,2.0,0.788,1.174,0.0,-4.226,4.072,22.0,7.054,36.2,9.0,0.702,4.938,34.036,3.766,0.66,1.826,-6.394,3.872,-1.528,15.4,3.998,21.6,3.4,0.256,3.088,23.61,1.56
9619,10309100,Reef_Check,11.60536111,109.1537222,109.15371E.11.60536N,Pacific,Central Indo-Pacific,Vietnam,,757.34,Exposed,0.0,49.834602,23,7,2008,8.5,,,,,,,,,,,41206.0,Hard Coral,40.0,42.5,35.0,52.5,42.5,262.15,301.86,299.578,294.716,304.994,1.826,6.0,2.046,1.174,0.0,-4.226,4.072,2.2,7.054,36.2,9.0,0.504,4.938,34.036,3.766,0.744,1.826,-6.394,3.872,-1.528,0.4,3.998,21.6,3.4,0.0,3.088,23.61,1.56
9619,10309093,Reef_Check,11.60536111,109.1537222,109.15371E.11.60536N,Pacific,Central Indo-Pacific,Vietnam,,757.34,Exposed,0.0,49.834602,22,5,2002,3.7,,,,,,,,,,,41213.0,Hard Coral,65.0,52.5,40.0,20.0,44.375,262.15,300.832,299.578,294.716,304.994,1.826,4.0,-0.076,1.174,0.0,-4.226,4.072,6.4,7.054,36.2,9.0,4.078,4.938,34.036,3.766,-0.284,1.826,-6.394,3.872,-1.528,1.4,3.998,21.6,3.4,1.374,3.088,23.61,1.56
9619,10309097,Reef_Check,11.60536111,109.1537222,109.15371E.11.60536N,Pacific,Central Indo-Pacific,Vietnam,,757.34,Exposed,0.0,49.834602,8,6,2010,3.0,,,,,,,,,,,41210.0,Hard Coral,65.0,32.5,45.0,55.0,49.375,262.15,302.9,299.578,294.716,304.994,1.826,2.0,2.238,1.174,0.0,-4.226,4.072,23.8,7.054,36.2,9.0,15.416,4.938,34.036,3.766,1.784,1.826,-6.394,3.872,-1.528,11.6,3.998,21.6,3.4,12.136,3.088,23.61,1.56
