Site_ID,Sample_ID,Data_Source,Latitude_Degrees,Longitude_Degrees,Reef_ID,Ocean_Name,Realm_Name,Country_Name,Site_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Date_Day,Date_Month,Date_Year,Depth_m,Bleaching_ID,Bleaching_Level,S1,S2,S3,S4,Percent_Bleached_Sum,Severity_Code,Bleaching_Prevalence_Score,Code_Comment,Cover_ID,Substrate_Name,Calculated_S1,Calculated_S2,Calculated_S3,Calculated_S4,Percent_Cover_Sum,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean
15539,10313196,Reef_Check,-4.393333333,129.3458333,129.20.45E.4.23.36S,Pacific,Central Indo-Pacific,Indonesia,Gunung Api SE,40169.87,Exposed,0.0403,48.534589,14,3,2018,6.0,190790.0,Population,0.0,0.0,0.0,0.0,0.0,,,,45211.0,Hard Coral,7.5,0.0,5.0,0.0,3.125,302.11,302.63,301.52,296.51,306.2,1.62,6.0,0.0,0.91,0.0,-3.532222222,4.33,6.0,4.55,22.0,6.0,0.0,2.98,16.86,2.29,-0.31,1.62,-6.42,3.25,-1.41,0.0,2.34,10.0,2.0,0.0,1.93,12.01,0.91
15539,10313196,Reef_Check,-4.393333333,129.3458333,129.20.45E.4.23.36S,Pacific,Central Indo-Pacific,Indonesia,Gunung Api SE,40169.87,Exposed,0.0403,48.534589,14,3,2018,6.0,201990.0,Colony,0.0,0.0,0.0,30.0,7.5,,,,45211.0,Hard Coral,7.5,0.0,5.0,0.0,3.125,302.11,302.63,301.52,296.51,306.2,1.62,6.0,0.0,0.91,0.0,-3.532222222,4.33,6.0,4.55,22.0,6.0,0.0,2.98,16.86,2.29,-0.31,1.62,-6.42,3.25,-1.41,0.0,2.34,10.0,2.0,0.0,1.93,12.01,0.91
15539,10313197,Reef_Check,-4.393333333,129.3458333,129.20.45E.4.23.36S,Pacific,Central Indo-Pacific,Indonesia,Gunung Api SE,40169.87,Exposed,0.0403,48.534589,14,3,2018,10.0,190791.0,Population,0.0,0.0,0.0,0.0,0.0,,,,45212.0,Hard Coral,7.5,82.5,55.0,27.5,43.125,302.11,302.63,301.52,296.51,306.2,1.62,6.0,0.0,0.91,0.0,-3.532222222,4.33,6.0,4.55,22.0,6.0,0.0,2.98,16.86,2.29,-0.31,1.62,-6.42,3.25,-1.41,0.0,2.34,10.0,2.0,0.0,1.93,12.01,0.91
15539,10313197,Reef_Check,-4.393333333,129.3458333,129.20.45E.4.23.36S,Pacific,Central Indo-Pacific,Indonesia,Gunung Api SE,40169.87,Exposed,0.0403,48.534589,14,3,2018,10.0,201991.0,Colony,0.0,28.0,30.0,39.0,24.25,,,,45212.0,Hard Coral,7.5,82.5,55.0,27.5,43.125,302.11,302.63,301.52,296.51,306.2,1.62,6.0,0.0,0.91,0.0,-3.532222222,4.33,6.0,4.55,22.0,6.0,0.0,2.98,16.86,2.29,-0.31,1.62,-6.42,3.25,-1.41,0.0,2.34,10.0,2.0,0.0,1.93,12.01,0.91
