Site_ID,Sample_ID,Data_Source,Latitude_Degrees,Longitude_Degrees,Reef_ID,Ocean_Name,Realm_Name,Country_Name,Site_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Date_Day,Date_Month,Date_Year,Depth_m,Bleaching_ID,Bleaching_Level,S1,S2,S3,S4,Percent_Bleached_Sum,Severity_Code,Bleaching_Prevalence_Score,Code_Comment,Cover_ID,Substrate_Name,Calculated_S1,Calculated_S2,Calculated_S3,Calculated_S4,Percent_Cover_Sum,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean
999841,10330803,AGRRA,9.56205,-78.88126667,,Atlantic,Tropical Atlantic,Panama,Niatupu 3,168.26,Sheltered,0.0789,49.713332,27,6,2002,2.7,229397.0,,,,,,0.568181817,,,,,,,,,,,301.48,300.65,301.01,297.29,304.42,0.97,4.0,-0.74,0.75,0.0,-3.251111111,2.69,0.0,4.58,23.0,4.0,0.0,2.68,18.24,1.51,-1.15,0.97,-4.5,2.61,-0.78,0.0,2.74,15.0,1.0,0.0,1.78,14.89,0.64
999841,10330804,AGRRA,9.56205,-78.88126667,,Atlantic,Tropical Atlantic,Panama,Niatupu 3,168.26,Sheltered,0.0789,49.713332,27,6,2002,3.0,229398.0,,,,,,0.568181817,,,,,,,,,,,301.48,300.65,301.01,297.29,304.42,0.97,4.0,-0.74,0.75,0.0,-3.251111111,2.69,0.0,4.58,23.0,4.0,0.0,2.68,18.24,1.51,-1.15,0.97,-4.5,2.61,-0.78,0.0,2.74,15.0,1.0,0.0,1.78,14.89,0.64
999841,10330805,AGRRA,9.56205,-78.88126667,,Atlantic,Tropical Atlantic,Panama,Niatupu 3,168.26,Sheltered,0.0789,49.713332,27,6,2002,3.5,229399.0,,,,,,0.568181817,,,,,,,,,,,301.48,300.65,301.01,297.29,304.42,0.97,4.0,-0.74,0.75,0.0,-3.251111111,2.69,0.0,4.58,23.0,4.0,0.0,2.68,18.24,1.51,-1.15,0.97,-4.5,2.61,-0.78,0.0,2.74,15.0,1.0,0.0,1.78,14.89,0.64
999841,10330806,AGRRA,9.56205,-78.88126667,,Atlantic,Tropical Atlantic,Panama,Niatupu 3,168.26,Sheltered,0.0789,49.713332,27,6,2002,3.6,229400.0,,,,,,0.568181817,,,,,,,,,,,301.48,300.65,301.01,297.29,304.42,0.97,4.0,-0.74,0.75,0.0,-3.251111111,2.69,0.0,4.58,23.0,4.0,0.0,2.68,18.24,1.51,-1.15,0.97,-4.5,2.61,-0.78,0.0,2.74,15.0,1.0,0.0,1.78,14.89,0.64
999841,10330807,AGRRA,9.56205,-78.88126667,,Atlantic,Tropical Atlantic,Panama,Niatupu 3,168.26,Sheltered,0.0789,49.713332,27,6,2002,7.3,229401.0,,,,,,0.462962967,,,,,,,,,,,301.48,300.65,301.01,297.29,304.42,0.97,4.0,-0.74,0.75,0.0,-3.251111111,2.69,0.0,4.58,23.0,4.0,0.0,2.68,18.24,1.51,-1.15,0.97,-4.5,2.61,-0.78,0.0,2.74,15.0,1.0,0.0,1.78,14.89,0.64
999841,10330808,AGRRA,9.56205,-78.88126667,,Atlantic,Tropical Atlantic,Panama,Niatupu 3,168.26,Sheltered,0.0789,49.713332,27,6,2002,10.8,229402.0,,,,,,0.462962967,,,,,,,,,,,301.48,300.65,301.01,297.29,304.42,0.97,4.0,-0.74,0.75,0.0,-3.251111111,2.69,0.0,4.58,23.0,4.0,0.0,2.68,18.24,1.51,-1.15,0.97,-4.5,2.61,-0.78,0.0,2.74,15.0,1.0,0.0,1.78,14.89,0.64
999841,10330809,AGRRA,9.56205,-78.88126667,,Atlantic,Tropical Atlantic,Panama,Niatupu 3,168.26,Sheltered,0.0789,49.713332,27,6,2002,11.2,229403.0,,,,,,0.462962967,,,,,,,,,,,301.48,300.65,301.01,297.29,304.42,0.97,4.0,-0.74,0.75,0.0,-3.251111111,2.69,0.0,4.58,23.0,4.0,0.0,2.68,18.24,1.51,-1.15,0.97,-4.5,2.61,-0.78,0.0,2.74,15.0,1.0,0.0,1.78,14.89,0.64
999841,10330810,AGRRA,9.56205,-78.88126667,,Atlantic,Tropical Atlantic,Panama,Niatupu 3,168.26,Sheltered,0.0789,49.713332,27,6,2002,12.0,229404.0,,,,,,0.462962967,,,,,,,,,,,301.48,300.65,301.01,297.29,304.42,0.97,4.0,-0.74,0.75,0.0,-3.251111111,2.69,0.0,4.58,23.0,4.0,0.0,2.68,18.24,1.51,-1.15,0.97,-4.5,2.61,-0.78,0.0,2.74,15.0,1.0,0.0,1.78,14.89,0.64
999841,10330811,AGRRA,9.56205,-78.88126667,,Atlantic,Tropical Atlantic,Panama,Niatupu 3,168.26,Sheltered,0.0789,49.713332,27,6,2002,12.2,229405.0,,,,,,0.462962967,,,,,,,,,,,301.48,300.65,301.01,297.29,304.42,0.97,4.0,-0.74,0.75,0.0,-3.251111111,2.69,0.0,4.58,23.0,4.0,0.0,2.68,18.24,1.51,-1.15,0.97,-4.5,2.61,-0.78,0.0,2.74,15.0,1.0,0.0,1.78,14.89,0.64
999841,10330812,AGRRA,9.56205,-78.88126667,,Atlantic,Tropical Atlantic,Panama,Niatupu 3,168.26,Sheltered,0.0789,49.713332,27,6,2002,13.0,229406.0,,,,,,0.462962967,,,,,,,,,,,301.48,300.65,301.01,297.29,304.42,0.97,4.0,-0.74,0.75,0.0,-3.251111111,2.69,0.0,4.58,23.0,4.0,0.0,2.68,18.24,1.51,-1.15,0.97,-4.5,2.61,-0.78,0.0,2.74,15.0,1.0,0.0,1.78,14.89,0.64
