Site_ID,Sample_ID,Data_Source,Latitude_Degrees,Longitude_Degrees,Reef_ID,Ocean_Name,Realm_Name,Country_Name,Site_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Date_Day,Date_Month,Date_Year,Depth_m,Bleaching_ID,Bleaching_Level,S1,S2,S3,S4,Percent_Bleached_Sum,Severity_Code,Bleaching_Prevalence_Score,Code_Comment,Cover_ID,Substrate_Name,Calculated_S1,Calculated_S2,Calculated_S3,Calculated_S4,Percent_Cover_Sum,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean
5703,10307637,Reef_Check,5.910611111,102.7098056,102.42.589E.5.54.636N,Pacific,Central Indo-Pacific,Malaysia,,604.82,Sheltered,0.0734,49.543345,18,4,2019,7.2,197893.0,Population,0.0,0.0,0.0,0.0,0.0,,,,39902.0,Hard Coral,15.0,2.5,7.5,10.0,8.75,303.63,304.33,302.44,297.66,305.79,1.32,2.0,0.92,0.92,0.0,-4.017777778,3.55,8.0,6.25,39.0,6.0,1.36,3.44,18.73,2.33,0.59,1.32,-6.07,2.04,-1.29,0.0,1.94,8.0,1.0,0.0,1.14,9.73,0.37
5703,10307637,Reef_Check,5.910611111,102.7098056,102.42.589E.5.54.636N,Pacific,Central Indo-Pacific,Malaysia,,604.82,Sheltered,0.0734,49.543345,18,4,2019,7.2,208921.0,Colony,0.0,0.0,0.0,0.0,0.0,,,,39902.0,Hard Coral,15.0,2.5,7.5,10.0,8.75,303.63,304.33,302.44,297.66,305.79,1.32,2.0,0.92,0.92,0.0,-4.017777778,3.55,8.0,6.25,39.0,6.0,1.36,3.44,18.73,2.33,0.59,1.32,-6.07,2.04,-1.29,0.0,1.94,8.0,1.0,0.0,1.14,9.73,0.37
5703,10307642,Reef_Check,5.910611111,102.7098056,102.42.589E.5.54.636N,Pacific,Central Indo-Pacific,Malaysia,,604.82,Sheltered,0.0734,49.543345,23,4,2018,8.2,186907.0,Population,0.0,0.0,0.0,0.0,0.0,,,,39897.0,Hard Coral,7.5,7.5,27.5,17.5,15.0,303.63,302.97,302.44,297.66,305.79,1.32,1.0,-0.46,0.92,0.0,-4.017777778,3.55,5.0,6.25,39.0,6.0,0.0,3.44,18.73,2.33,-0.77,1.32,-6.07,2.04,-1.29,0.0,1.94,8.0,1.0,0.0,1.14,9.73,0.37
5703,10307642,Reef_Check,5.910611111,102.7098056,102.42.589E.5.54.636N,Pacific,Central Indo-Pacific,Malaysia,,604.82,Sheltered,0.0734,49.543345,23,4,2018,8.2,198203.0,Colony,0.0,0.0,0.0,0.0,0.0,,,,39897.0,Hard Coral,7.5,7.5,27.5,17.5,15.0,303.63,302.97,302.44,297.66,305.79,1.32,1.0,-0.46,0.92,0.0,-4.017777778,3.55,5.0,6.25,39.0,6.0,0.0,3.44,18.73,2.33,-0.77,1.32,-6.07,2.04,-1.29,0.0,1.94,8.0,1.0,0.0,1.14,9.73,0.37
5703,10307641,Reef_Check,5.910611111,102.7098056,102.42.589E.5.54.636N,Pacific,Central Indo-Pacific,Malaysia,,604.82,Sheltered,0.0734,49.543345,22,4,2017,8.0,186906.0,Population,0.0,0.0,0.0,0.0,0.0,,,,39899.0,Hard Coral,7.5,30.0,7.5,22.5,16.875,303.62,304.13,302.43,297.66,305.79,1.34,1.0,0.7,0.93,0.0,-4.008888889,3.6,6.0,6.54,39.0,7.0,1.11,3.52,18.44,2.41,0.4,1.34,-6.06,2.05,-1.29,0.0,2.03,9.0,1.0,0.0,1.2,9.8,0.4
5703,10307641,Reef_Check,5.910611111,102.7098056,102.42.589E.5.54.636N,Pacific,Central Indo-Pacific,Malaysia,,604.82,Sheltered,0.0734,49.543345,22,4,2017,8.0,198202.0,Colony,0.0,0.0,0.0,0.0,0.0,,,,39899.0,Hard Coral,7.5,30.0,7.5,22.5,16.875,303.62,304.13,302.43,297.66,305.79,1.34,1.0,0.7,0.93,0.0,-4.008888889,3.6,6.0,6.54,39.0,7.0,1.11,3.52,18.44,2.41,0.4,1.34,-6.06,2.05,-1.29,0.0,2.03,9.0,1.0,0.0,1.2,9.8,0.4
5703,10307639,Reef_Check,5.910611111,102.7098056,102.42.589E.5.54.636N,Pacific,Central Indo-Pacific,Malaysia,,604.82,Sheltered,0.0734,49.543345,15,4,2015,8.0,186904.0,Population,0.0,0.0,0.0,0.0,0.0,,,,39900.0,Hard Coral,70.0,60.0,22.5,12.5,41.25,303.69,303.57,302.43,297.66,305.79,1.34,2.0,0.23,0.93,0.0,-4.008888889,3.6,10.0,6.54,39.0,7.0,0.0,3.52,18.44,2.41,-0.16,1.34,-6.06,2.05,-1.29,4.0,2.03,9.0,1.0,0.0,1.2,9.8,0.4
5703,10307639,Reef_Check,5.910611111,102.7098056,102.42.589E.5.54.636N,Pacific,Central Indo-Pacific,Malaysia,,604.82,Sheltered,0.0734,49.543345,15,4,2015,8.0,198200.0,Colony,0.0,0.0,0.0,0.0,0.0,,,,39900.0,Hard Coral,70.0,60.0,22.5,12.5,41.25,303.69,303.57,302.43,297.66,305.79,1.34,2.0,0.23,0.93,0.0,-4.008888889,3.6,10.0,6.54,39.0,7.0,0.0,3.52,18.44,2.41,-0.16,1.34,-6.06,2.05,-1.29,4.0,2.03,9.0,1.0,0.0,1.2,9.8,0.4
5703,10307640,Reef_Check,5.910611111,102.7098056,102.42.589E.5.54.636N,Pacific,Central Indo-Pacific,Malaysia,,604.82,Sheltered,0.0734,49.543345,27,3,2016,8.0,186905.0,Population,0.0,0.0,0.0,0.0,0.0,,,,39898.0,Hard Coral,65.0,67.5,62.5,62.5,64.375,303.7,302.75,302.43,297.66,305.79,1.34,4.0,0.11,0.93,0.0,-4.008888889,3.6,11.0,6.54,39.0,7.0,4.42,3.52,18.44,2.41,-0.98,1.34,-6.06,2.05,-1.29,7.0,2.03,9.0,1.0,0.0,1.2,9.8,0.4
5703,10307640,Reef_Check,5.910611111,102.7098056,102.42.589E.5.54.636N,Pacific,Central Indo-Pacific,Malaysia,,604.82,Sheltered,0.0734,49.543345,27,3,2016,8.0,198201.0,Colony,0.0,0.0,0.0,0.0,0.0,,,,39898.0,Hard Coral,65.0,67.5,62.5,62.5,64.375,303.7,302.75,302.43,297.66,305.79,1.34,4.0,0.11,0.93,0.0,-4.008888889,3.6,11.0,6.54,39.0,7.0,4.42,3.52,18.44,2.41,-0.98,1.34,-6.06,2.05,-1.29,7.0,2.03,9.0,1.0,0.0,1.2,9.8,0.4
5703,10307638,Reef_Check,5.910611111,102.7098056,102.42.589E.5.54.636N,Pacific,Central Indo-Pacific,Malaysia,,604.82,Sheltered,0.0734,49.543345,8,6,2012,10.0,186903.0,Population,0.0,0.0,0.0,0.0,0.0,,,,39901.0,Hard Coral,72.5,85.0,70.0,92.5,80.0,303.09,302.8,302.43,297.66,305.79,1.34,2.0,-0.8,0.93,0.0,-4.008888889,3.6,7.0,6.54,39.0,7.0,4.2,3.52,18.44,2.41,-0.93,1.34,-6.06,2.05,-1.29,3.0,2.03,9.0,1.0,2.91,1.2,9.8,0.4
5703,10307638,Reef_Check,5.910611111,102.7098056,102.42.589E.5.54.636N,Pacific,Central Indo-Pacific,Malaysia,,604.82,Sheltered,0.0734,49.543345,8,6,2012,10.0,198199.0,Colony,0.0,0.0,0.0,0.0,0.0,,,,39901.0,Hard Coral,72.5,85.0,70.0,92.5,80.0,303.09,302.8,302.43,297.66,305.79,1.34,2.0,-0.8,0.93,0.0,-4.008888889,3.6,7.0,6.54,39.0,7.0,4.2,3.52,18.44,2.41,-0.93,1.34,-6.06,2.05,-1.29,3.0,2.03,9.0,1.0,2.91,1.2,9.8,0.4
