Site_ID,Sample_ID,Data_Source,Latitude_Degrees,Longitude_Degrees,Reef_ID,Ocean_Name,Realm_Name,Country_Name,Site_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Date_Day,Date_Month,Date_Year,Depth_m,Bleaching_ID,Bleaching_Level,S1,S2,S3,S4,Percent_Bleached_Sum,Severity_Code,Bleaching_Prevalence_Score,Code_Comment,Cover_ID,Substrate_Name,Calculated_S1,Calculated_S2,Calculated_S3,Calculated_S4,Percent_Cover_Sum,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean
4137,10321761,Reef_Check,1.183638889,104.3166944,NSMayangSari,Pacific,Central Indo-Pacific,Indonesia,,157.81,Sheltered,0.0,48.137484,22,4,2001,5.0,,,,,,,,,,,53520.0,Hard Coral,22.5,50.0,40.0,37.5,37.5,303.38,302.82,301.94,297.33,306.0,1.25,2.0,-0.17,0.85,0.0,-3.424285714,4.52,5.0,5.83,36.0,5.0,0.0,3.31,22.05,1.81,-0.56,1.25,-6.04,2.61,-1.43,2.0,1.07,5.0,0.0,0.0,0.72,5.73,0.23
4137,10321759,Reef_Check,1.183638889,104.3166944,NSMayangSari,Pacific,Central Indo-Pacific,Indonesia,,157.81,Sheltered,0.0,48.137484,26,5,2003,4.5,,,,,,,,,,,53514.0,Hard Coral,40.0,47.5,45.0,47.5,45.0,302.94,303.39,301.94,297.33,306.0,1.25,4.0,0.02,0.85,0.0,-3.424285714,4.52,5.0,5.83,36.0,5.0,2.45,3.31,22.05,1.81,0.01,1.25,-6.04,2.61,-1.43,1.0,1.07,5.0,0.0,1.42,0.72,5.73,0.23
4137,10321760,Reef_Check,1.183638889,104.3166944,NSMayangSari,Pacific,Central Indo-Pacific,Indonesia,,157.81,Sheltered,0.0,48.137484,6,10,2002,4.6,,,,,,,,,,,53517.0,Hard Coral,47.5,42.5,42.5,67.5,50.0,302.01,301.13,301.94,297.33,306.0,1.25,1.0,-1.07,0.85,0.0,-3.424285714,4.52,1.0,5.83,36.0,5.0,1.21,3.31,22.05,1.81,-2.25,1.25,-6.04,2.61,-1.43,0.0,1.07,5.0,0.0,0.0,0.72,5.73,0.23
4137,10321757,Reef_Check,1.183638889,104.3166944,NSMayangSari,Pacific,Central Indo-Pacific,Indonesia,,157.81,Sheltered,0.0,48.137484,23,5,2004,3.7,,,,,,,,,,,53519.0,Hard Coral,47.5,35.0,67.5,67.5,54.375,302.94,304.73,301.94,297.33,306.0,1.25,2.0,1.36,0.85,0.0,-3.424285714,4.52,1.0,5.83,36.0,5.0,1.06,3.31,22.05,1.81,1.35,1.25,-6.04,2.61,-1.43,0.0,1.07,5.0,0.0,0.0,0.72,5.73,0.23
4137,10321755,Reef_Check,1.183638889,104.3166944,NSMayangSari,Pacific,Central Indo-Pacific,Indonesia,,157.81,Sheltered,0.0,48.137484,16,4,2005,4.0,,,,,,,,,,,53518.0,Hard Coral,57.5,70.0,52.5,45.0,56.25,303.38,303.19,301.94,297.33,306.0,1.25,2.0,0.34,0.85,0.0,-3.424285714,4.52,3.0,5.83,36.0,5.0,2.27,3.31,22.05,1.81,-0.19,1.25,-6.04,2.61,-1.43,1.0,1.07,5.0,0.0,0.0,0.72,5.73,0.23
4137,10321756,Reef_Check,1.183638889,104.3166944,NSMayangSari,Pacific,Central Indo-Pacific,Indonesia,,157.81,Sheltered,0.0,48.137484,24,10,2004,4.0,,,,,,,,,,,53515.0,Hard Coral,62.5,42.5,80.0,62.5,61.875,301.55,302.1,301.94,297.33,306.0,1.25,2.0,-0.01,0.85,0.0,-3.424285714,4.52,2.0,5.83,36.0,5.0,0.0,3.31,22.05,1.81,-1.28,1.25,-6.04,2.61,-1.43,1.0,1.07,5.0,0.0,0.0,0.72,5.73,0.23
4137,10321758,Reef_Check,1.183638889,104.3166944,NSMayangSari,Pacific,Central Indo-Pacific,Indonesia,,157.81,Sheltered,0.0,48.137484,26,10,2003,4.2,,,,,,,,,,,53516.0,Hard Coral,55.0,77.5,62.5,70.0,66.25,301.55,300.52,301.94,297.33,306.0,1.25,2.0,-1.58,0.85,0.0,-3.424285714,4.52,4.0,5.83,36.0,5.0,0.0,3.31,22.05,1.81,-2.86,1.25,-6.04,2.61,-1.43,1.0,1.07,5.0,0.0,0.0,0.72,5.73,0.23
