Site_ID,Sample_ID,Data_Source,Latitude_Degrees,Longitude_Degrees,Reef_ID,Ocean_Name,Realm_Name,Country_Name,Site_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Date_Day,Date_Month,Date_Year,Depth_m,Bleaching_ID,Bleaching_Level,S1,S2,S3,S4,Percent_Bleached_Sum,Severity_Code,Bleaching_Prevalence_Score,Code_Comment,Cover_ID,Substrate_Name,Calculated_S1,Calculated_S2,Calculated_S3,Calculated_S4,Percent_Cover_Sum,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean
3877,10310433,Reef_Check,-8.357888889,116.0424722,116.2.549E.8.21.474S,Pacific,Central Indo-Pacific,Indonesia,,107.79,Sheltered,0.0849,47.385626,21,11,2019,8.0,197540.0,Population,0.0,0.0,0.0,0.0,0.0,,,,42508.0,Hard Coral,7.5,0.0,0.0,0.0,1.875,301.52,302.12,301.59,297.57,305.47,1.12,4.0,0.17,0.92,0.0,-3.2825,3.52,1.0,5.23,30.0,6.0,0.0,3.45,21.08,2.41,-0.48,1.12,-5.02,2.86,-1.0,1.0,1.75,8.0,1.0,0.0,1.29,8.01,0.65
3877,10310433,Reef_Check,-8.357888889,116.0424722,116.2.549E.8.21.474S,Pacific,Central Indo-Pacific,Indonesia,,107.79,Sheltered,0.0849,47.385626,21,11,2019,8.0,208568.0,Colony,0.0,0.0,0.0,0.0,0.0,,,,42508.0,Hard Coral,7.5,0.0,0.0,0.0,1.875,301.52,302.12,301.59,297.57,305.47,1.12,4.0,0.17,0.92,0.0,-3.2825,3.52,1.0,5.23,30.0,6.0,0.0,3.45,21.08,2.41,-0.48,1.12,-5.02,2.86,-1.0,1.0,1.75,8.0,1.0,0.0,1.29,8.01,0.65
3877,10310440,Reef_Check,-8.357888889,116.0424722,116.2.549E.8.21.474S,Pacific,Central Indo-Pacific,Indonesia,,107.79,Sheltered,0.0849,47.385626,29,11,2017,8.0,188737.0,Population,0.0,0.0,0.0,0.0,0.0,,,,42505.0,Hard Coral,2.5,0.0,0.0,10.0,3.125,301.51,301.64,301.6,297.57,305.47,1.12,3.0,-0.27,0.94,0.0,-3.28375,3.52,4.0,5.27,30.0,6.0,1.67,3.48,21.05,2.5,-0.95,1.12,-5.01,2.87,-0.98,0.0,1.78,8.0,2.0,0.0,1.32,8.06,0.67
3877,10310440,Reef_Check,-8.357888889,116.0424722,116.2.549E.8.21.474S,Pacific,Central Indo-Pacific,Indonesia,,107.79,Sheltered,0.0849,47.385626,29,11,2017,8.0,199944.0,Colony,10.0,0.0,0.0,0.0,2.5,,,,42505.0,Hard Coral,2.5,0.0,0.0,10.0,3.125,301.51,301.64,301.6,297.57,305.47,1.12,3.0,-0.27,0.94,0.0,-3.28375,3.52,4.0,5.27,30.0,6.0,1.67,3.48,21.05,2.5,-0.95,1.12,-5.01,2.87,-0.98,0.0,1.78,8.0,2.0,0.0,1.32,8.06,0.67
3877,10310444,Reef_Check,-8.357888889,116.0424722,116.2.549E.8.21.474S,Pacific,Central Indo-Pacific,Indonesia,,107.79,Sheltered,0.0849,47.385626,23,5,2017,8.0,188733.0,Population,70.0,20.0,40.0,40.0,42.5,,,,42514.0,Hard Coral,2.5,2.5,7.5,5.0,4.375,301.03,302.37,301.6,297.57,305.47,1.12,7.0,0.01,0.94,0.0,-3.28375,3.52,18.0,5.27,30.0,6.0,0.0,3.48,21.05,2.5,-0.22,1.12,-5.01,2.87,-0.98,2.0,1.78,8.0,2.0,0.0,1.32,8.06,0.67
3877,10310448,Reef_Check,-8.357888889,116.0424722,116.2.549E.8.21.474S,Pacific,Central Indo-Pacific,Indonesia,,107.79,Sheltered,0.0849,47.385626,29,6,2016,8.0,188730.0,Population,70.0,20.0,40.0,40.0,42.5,,,,42506.0,Hard Coral,2.5,2.5,7.5,5.0,4.375,300.45,302.44,301.6,297.57,305.47,1.12,6.0,1.32,0.94,0.0,-3.28375,3.52,19.0,5.27,30.0,6.0,9.46,3.48,21.05,2.5,-0.14,1.12,-5.01,2.87,-0.98,8.0,1.78,8.0,2.0,4.72,1.32,8.06,0.67
3877,10310444,Reef_Check,-8.357888889,116.0424722,116.2.549E.8.21.474S,Pacific,Central Indo-Pacific,Indonesia,,107.79,Sheltered,0.0849,47.385626,23,5,2017,8.0,199940.0,Colony,100.0,100.0,100.0,100.0,100.0,,,,42514.0,Hard Coral,2.5,2.5,7.5,5.0,4.375,301.03,302.37,301.6,297.57,305.47,1.12,7.0,0.01,0.94,0.0,-3.28375,3.52,18.0,5.27,30.0,6.0,0.0,3.48,21.05,2.5,-0.22,1.12,-5.01,2.87,-0.98,2.0,1.78,8.0,2.0,0.0,1.32,8.06,0.67
3877,10310448,Reef_Check,-8.357888889,116.0424722,116.2.549E.8.21.474S,Pacific,Central Indo-Pacific,Indonesia,,107.79,Sheltered,0.0849,47.385626,29,6,2016,8.0,199937.0,Colony,100.0,100.0,100.0,100.0,100.0,,,,42506.0,Hard Coral,2.5,2.5,7.5,5.0,4.375,300.45,302.44,301.6,297.57,305.47,1.12,6.0,1.32,0.94,0.0,-3.28375,3.52,19.0,5.27,30.0,6.0,9.46,3.48,21.05,2.5,-0.14,1.12,-5.01,2.87,-0.98,8.0,1.78,8.0,2.0,4.72,1.32,8.06,0.67
3877,10310437,Reef_Check,-8.357888889,116.0424722,116.2.549E.8.21.474S,Pacific,Central Indo-Pacific,Indonesia,,107.79,Sheltered,0.0849,47.385626,17,3,2020,7.5,197779.0,Population,0.0,0.0,0.0,0.0,0.0,,,,42511.0,Hard Coral,15.0,0.0,0.0,7.5,5.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3877,10310437,Reef_Check,-8.357888889,116.0424722,116.2.549E.8.21.474S,Pacific,Central Indo-Pacific,Indonesia,,107.79,Sheltered,0.0849,47.385626,17,3,2020,7.5,208807.0,Colony,0.0,0.0,0.0,0.0,0.0,,,,42511.0,Hard Coral,15.0,0.0,0.0,7.5,5.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
