Site_ID,Sample_ID,Data_Source,Latitude_Degrees,Longitude_Degrees,Reef_ID,Ocean_Name,Realm_Name,Country_Name,Site_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Date_Day,Date_Month,Date_Year,Depth_m,Bleaching_ID,Bleaching_Level,S1,S2,S3,S4,Percent_Bleached_Sum,Severity_Code,Bleaching_Prevalence_Score,Code_Comment,Cover_ID,Substrate_Name,Calculated_S1,Calculated_S2,Calculated_S3,Calculated_S4,Percent_Cover_Sum,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean
8063,10311901,Reef_Check,22.64388889,121.48,121.28.48E.22.38.38N,Pacific,Central Indo-Pacific,Taiwan,,236.37,Sheltered,0.0321,53.41725,13,4,2019,5.0,197499.0,Population,0.0,0.0,0.0,0.0,0.0,,,,43930.0,Hard Coral,27.5,22.5,25.0,32.5,26.875,301.52,301.67,300.06,294.82,305.85,1.94,5.0,2.02,0.95,0.0,-4.465555556,3.78,4.0,5.72,30.0,7.0,3.96,3.27,17.65,2.52,-0.72,1.94,-7.56,3.46,-2.32,0.0,1.65,8.0,1.0,0.0,1.2,10.56,0.37
8063,10311901,Reef_Check,22.64388889,121.48,121.28.48E.22.38.38N,Pacific,Central Indo-Pacific,Taiwan,,236.37,Sheltered,0.0321,53.41725,13,4,2019,5.0,208527.0,Colony,0.0,0.0,0.0,0.0,0.0,,,,43930.0,Hard Coral,27.5,22.5,25.0,32.5,26.875,301.52,301.67,300.06,294.82,305.85,1.94,5.0,2.02,0.95,0.0,-4.465555556,3.78,4.0,5.72,30.0,7.0,3.96,3.27,17.65,2.52,-0.72,1.94,-7.56,3.46,-2.32,0.0,1.65,8.0,1.0,0.0,1.2,10.56,0.37
8063,10311902,Reef_Check,22.64388889,121.48,121.28.48E.22.38.38N,Pacific,Central Indo-Pacific,Taiwan,,236.37,Sheltered,0.0321,53.41725,13,4,2019,10.0,197500.0,Population,0.0,0.0,0.0,0.0,0.0,,,,43931.0,Hard Coral,45.0,42.5,32.5,40.0,40.0,301.52,301.67,300.06,294.82,305.85,1.94,5.0,2.02,0.95,0.0,-4.465555556,3.78,4.0,5.72,30.0,7.0,3.96,3.27,17.65,2.52,-0.72,1.94,-7.56,3.46,-2.32,0.0,1.65,8.0,1.0,0.0,1.2,10.56,0.37
8063,10311902,Reef_Check,22.64388889,121.48,121.28.48E.22.38.38N,Pacific,Central Indo-Pacific,Taiwan,,236.37,Sheltered,0.0321,53.41725,13,4,2019,10.0,208528.0,Colony,0.0,0.0,0.0,0.0,0.0,,,,43931.0,Hard Coral,45.0,42.5,32.5,40.0,40.0,301.52,301.67,300.06,294.82,305.85,1.94,5.0,2.02,0.95,0.0,-4.465555556,3.78,4.0,5.72,30.0,7.0,3.96,3.27,17.65,2.52,-0.72,1.94,-7.56,3.46,-2.32,0.0,1.65,8.0,1.0,0.0,1.2,10.56,0.37
8063,10311904,Reef_Check,22.64388889,121.48,121.28.48E.22.38.38N,Pacific,Central Indo-Pacific,Taiwan,,236.37,Sheltered,0.0321,53.41725,20,6,2015,10.0,189832.0,Population,0.0,0.0,0.0,0.0,0.0,,,,43928.0,Hard Coral,35.0,50.0,40.0,45.0,42.5,302.41,302.47,300.05,294.82,305.85,1.93,6.0,0.46,0.95,0.0,-4.425555556,3.75,10.0,5.9,30.0,7.0,3.95,3.22,15.58,2.54,0.03,1.93,-7.61,3.4,-2.38,2.0,1.53,8.0,0.0,0.0,1.1,10.22,0.31
8063,10311904,Reef_Check,22.64388889,121.48,121.28.48E.22.38.38N,Pacific,Central Indo-Pacific,Taiwan,,236.37,Sheltered,0.0321,53.41725,20,6,2015,10.0,201033.0,Colony,0.0,0.0,0.0,0.0,0.0,,,,43928.0,Hard Coral,35.0,50.0,40.0,45.0,42.5,302.41,302.47,300.05,294.82,305.85,1.93,6.0,0.46,0.95,0.0,-4.425555556,3.75,10.0,5.9,30.0,7.0,3.95,3.22,15.58,2.54,0.03,1.93,-7.61,3.4,-2.38,2.0,1.53,8.0,0.0,0.0,1.1,10.22,0.31
8063,10311903,Reef_Check,22.64388889,121.48,121.28.48E.22.38.38N,Pacific,Central Indo-Pacific,Taiwan,,236.37,Sheltered,0.0321,53.41725,20,6,2015,5.0,189831.0,Population,0.0,0.0,0.0,0.0,0.0,,,,43929.0,Hard Coral,55.0,37.5,60.0,72.5,56.25,302.41,302.47,300.05,294.82,305.85,1.93,6.0,0.46,0.95,0.0,-4.425555556,3.75,10.0,5.9,30.0,7.0,3.95,3.22,15.58,2.54,0.03,1.93,-7.61,3.4,-2.38,2.0,1.53,8.0,0.0,0.0,1.1,10.22,0.31
8063,10311903,Reef_Check,22.64388889,121.48,121.28.48E.22.38.38N,Pacific,Central Indo-Pacific,Taiwan,,236.37,Sheltered,0.0321,53.41725,20,6,2015,5.0,201032.0,Colony,0.0,0.0,0.0,0.0,0.0,,,,43929.0,Hard Coral,55.0,37.5,60.0,72.5,56.25,302.41,302.47,300.05,294.82,305.85,1.93,6.0,0.46,0.95,0.0,-4.425555556,3.75,10.0,5.9,30.0,7.0,3.95,3.22,15.58,2.54,0.03,1.93,-7.61,3.4,-2.38,2.0,1.53,8.0,0.0,0.0,1.1,10.22,0.31
